census_no,school_name,school_address,province,district,zone,education_division,school_type,category
14233,VAMMIYADIYOOTU VANI VIDYALAYA,"VAMMIYADIYOOTTU, THIKKODAI",Eastern,51.Batticaloa,Paddrippu,Porativu Pattu,3.Type2,provincial
14234,Bt/Pd/ Kalumunthavelly Gajamugan Vidyalayam,"KALUMUNTHANVELLY, AMPILANTHURAI",Eastern,51.Batticaloa,Paddrippu,Porativu Pattu,3.Type2,provincial
14235,MAVADIMUNMARI G.T.M.SCHOOL,"MAVADIMUNMARI, KOKKADDICHOLAI",Eastern,51.Batticaloa,Batticaloa West,Manmunai South West,3.Type2,provincial
14236,MUNAIKKADU VIVEKANANDA VIDYALAYAM,MUNAIKKADU KOKKADDICHCHOLAI,Eastern,51.Batticaloa,Batticaloa West,Manmunai South West,2.1C,provincial
14237,MUTHALAIKUDAHMAHA VIDYALAYAM,KOKKADDICHOLAI,Eastern,51.Batticaloa,Batticaloa West,Manmunai South West,1.1AB,provincial
14239,MAHILADIDITHIVU SARASWATHY MAHA VIDYALAYAM,MAHILADITHIVU KOKKADDICHOLAI,Eastern,51.Batticaloa,Batticaloa West,Manmunai South West,2.1C,provincial
14240,PANDARIYAVELY NAMAGAL VIDYALAYAM,KOKKADDICHOLAI,Eastern,51.Batticaloa,Batticaloa West,Manmunai South West,3.Type2,provincial
14241,PADAIYANDAVELY G.T.M.SCHOOL,KOKKADDICHOLAI,Eastern,51.Batticaloa,Batticaloa West,Manmunai South West,4.Type3,provincial
14242,PADDIPALAI G.T.M.S.,KOKADDICHOLAI,Eastern,51.Batticaloa,Batticaloa West,Manmunai South West,4.Type3,provincial
14243,ARASADITHIVU VIGNESWARA MAHA VIDYALAYAM,"ARASADITHIVU, KOKKADDICHOLAI",Eastern,51.Batticaloa,Batticaloa West,Manmunai South West,1.1AB,provincial
14244,KOKKADDICHCHOLAI RAMA KRISHNA MISSION VIDYALAYAM,KOKKADICHCHOLAI,Eastern,51.Batticaloa,Batticaloa West,Manmunai South West,2.1C,provincial
14245,KADUKKAMUNAI VANI VIDYALAYAM,KADUKKAMUNAI KOKKADDICHOLAI,Eastern,51.Batticaloa,Batticaloa West,Manmunai South West,3.Type2,provincial
14246,KANKEYANODAI HISBULLAH VIDYALAYAM,"KANKEYANODAI, ARAYAMPATHY",Eastern,51.Batticaloa,Batticaloa Central,Kaththankudy,4.Type3,provincial
14247,SELVANAGAR SIVAA VIDYALAYAM,ARAYAMPATHY,Eastern,51.Batticaloa,Batticaloa,Manmunai Pattu,4.Type3,provincial
14248,KARBALA AL MANAR VIDYALAYA,"KARBALA NAHAR, ARAYAMPATHY",Eastern,51.Batticaloa,Batticaloa Central,Kaththankudy,4.Type3,provincial
14249,NATPATHUVADDAI VIPULANANTHA VIDYALAYAM,"NATPATHUVADDAI, THANTHAMALAI, KOKKADDICHOLAI.",Eastern,51.Batticaloa,Batticaloa West,Manmunai South West,3.Type2,provincial
14250,KOLLANULAI VIVEKANANDA VIDYALAYAM,"KOLLANULAI, KOKKADDICHOLAI",Eastern,51.Batticaloa,Batticaloa West,Manmunai South West,3.Type2,provincial
14251,MATHURANKERNYKULAM G.T.M.S.,"MATHURANKERNYKULAM, MANKERNY",Eastern,51.Batticaloa,Kalkudah,Koralai Pattu North,3.Type2,provincial
14252,KIRIMICHODAI G.T.M.S.,"KIRIMICHODAI, MANKERNY",Eastern,51.Batticaloa,Kalkudah,Koralai Pattu North,4.Type3,provincial
14253,VINAYAGAR GRAMAM ALAIMAGAL VIDYALAYAM,SITTANDY -01,Eastern,51.Batticaloa,Kalkudah,Eravur Pattu - II,4.Type3,provincial
14254,PERIYAVADDAVAN KANNAIKI VIDYALAYA,SITTANDY,Eastern,51.Batticaloa,Kalkudah,Eravur Pattu - II,4.Type3,provincial
14255,PERUMALVELY SRI VANI VIDYALAYA,SITTANDY,Eastern,51.Batticaloa,Kalkudah,Eravur Pattu - II,4.Type3,provincial
14256,ORUMOOLAICHOLAI SRI SITHY VINAYAGAR VIDYALAYA,KOMMATHURAI,Eastern,51.Batticaloa,Kalkudah,Eravur Pattu - II,3.Type2,provincial
14257,UTHAYANMOOLAI VIVEGANANDAH VIDYALAYA,SITTHANDY -04,Eastern,51.Batticaloa,Kalkudah,Eravur Pattu - II,4.Type3,provincial
14258,ILLOKUPOTHTHANAI MALAIMAGAL VIDYALAYAM,SITTANDY,Eastern,51.Batticaloa,Kalkudah,Eravur Pattu - II,4.Type3,provincial
14259,SAVUKKADY BARATHY VIDYALAYAM,SAVUKKADY THANNAMUNAI,Eastern,51.Batticaloa,Batticaloa,Eravur Pattu - I (Chenkalady),3.Type2,provincial
14260,KUIMARAVELIYAR GRAMAM SITHY VINAYAGAR VIDYALAYA,CHENKALADY,Eastern,51.Batticaloa,Kalkudah,Eravur Pattu - II,4.Type3,provincial
14264,VANTHARUMOOLAI KANNAIKI VIDYALAYA,VANTHARUMOOLAI,Eastern,51.Batticaloa,Kalkudah,Eravur Pattu - II,4.Type3,provincial
14265,KAYANMADU G.T.M.S.,"KAYANMADU, KANNANKUDAH",Eastern,51.Batticaloa,Batticaloa West,Manmunai West,3.Type2,provincial
14266,IRUDDUCHOLAIMADU VISHNU VIDYALAYAM,KANNANKUDAH,Eastern,51.Batticaloa,Batticaloa West,Manmunai West,3.Type2,provincial
14267,MADDIKALY TAMIL VIDYALAYAM,BATTICALOA,Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),4.Type3,provincial
14268,THIRAIMADU TAMIL VIDYALAYAM,"THIRAIMADU, BATTICALOA",Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),4.Type3,provincial
14269,MOHIDEEN VIDYALAYA,"MANCHANTHODUWAI SOUTH, BATTICALOA",Eastern,51.Batticaloa,Batticaloa Central,Kaththankudy,4.Type3,provincial
14271,KARUNKALICHOLAI SRIKRISHNA VIDYALAYAM,"KARUNKALICHOLAI, PETHALAI",Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,4.Type3,provincial
14273,VINAYAGAPURAM VINAYAGAR VIDYALAYA,"VINAYAGARPURAM, VALAICHENAI",Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,3.Type2,provincial
14274,KORALANKERNY THIRUMAKAL VIDYALAYAM,KORALANKERNY MURAKKADDANCHENAI,Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,4.Type3,provincial
14275,PARANGIYAMADU BHARATHY VIDYALAYAM,PARANGIYAMADU KIRAN,Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,4.Type3,provincial
14276,MURUKANTHEEVU SIVASAKTHI VIDYDLAYAM,KINNAIYADY VALAICHENAI,Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,3.Type2,provincial
14277,PULIPAINTHAKAL G.T.M.S.,KIRAN,Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,3.Type2,provincial
14278,KUDUMBIMALAI KUMARAN VIDYALAYAM,KUDUMBIMALAI KIRAN,Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,4.Type3,provincial
14279,THARAVAI SRI KALAIVANI VIDYALAYAM,THARAVAI,Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,4.Type3,provincial
14280,SIRUTHENKAL SITHTHYVINAYAGAR VIDYALAYAM,KIRAN,Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,4.Type3,provincial
14281,MURUTHANAI SRI MURUGAN VIDYALAYA,MURUTHANAI KIRAN,Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,4.Type3,provincial
14282,VADAMUNAI G.T.M.S.,VADAMUNAI KIRAN,Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,3.Type2,provincial
14283,KALUTHAVALAI VIPULANANTHA VIDYALAYAM,"SRI MURUKAN KOVIL ROAD, KALUTHAVALAI-05",Eastern,51.Batticaloa,Paddrippu,Manmunai South & Eruvil Pattu,4.Type3,provincial
14284,THURAINEELAVANAI VIPULANANDA VIDYALAYAM,THURAINEELAVANAI-08,Eastern,51.Batticaloa,Paddrippu,Manmunai South & Eruvil Pattu,4.Type3,provincial
14285,ODDAMAVADY FATHIMA BALIKA MAHA VIDYALAYA,"MPCS ROAD, ODDAMAVADY 02",Eastern,51.Batticaloa,Batticaloa Central,Koralai Pattu West,1.1AB,provincial
14286,MAVADICHENAL AL-IQBAL VIDYALAYAM,VALAICHENAI,Eastern,51.Batticaloa,Batticaloa Central,Koralai Pattu West,4.Type3,provincial
14287,MANCHOLAI AL HIRA VIDYALAYA,MANCHOLAI MEERAVODAI,Eastern,51.Batticaloa,Batticaloa Central,Koralai Pattu West,4.Type3,provincial
14288,RETHITHENNA IQRAH VIDYALAYAM,PUNANI,Eastern,51.Batticaloa,Batticaloa Central,Koralai Pattu West,2.1C,provincial
14289,KERNY NAGAR MADEENA VIDYALAYAM,VAHANERY,Eastern,51.Batticaloa,Batticaloa Central,Koralai Pattu West,3.Type2,provincial
14290,BRAINTHURAICHENAI SATHULIYA VIDYALAYA,"PANSALA ROAD, BRAINTHURAICHENAI, VAALAICHENAI",Eastern,51.Batticaloa,Batticaloa Central,Koralai Pattu West,3.Type2,provincial
14292,MAVETKUDA VIGNESWARA VIDYALAYAM,THIRUPALUGAMAM,Eastern,51.Batticaloa,Paddrippu,Porativu Pattu,4.Type3,provincial
14293,ANVER VIDYALAYA,"HOSTEL ROAD, NWE KATTHANKUDY",Eastern,51.Batticaloa,Batticaloa Central,Kaththankudy,4.Type3,provincial
14294,KATTANKUDY HAIRATH VIDYALAYA,"DEEN ROAD, KATTANKUDY",Eastern,51.Batticaloa,Batticaloa Central,Kaththankudy,4.Type3,provincial
14295,FIRTHOUS VIDYALAYAM,KATTANKUDY,Eastern,51.Batticaloa,Batticaloa Central,Kaththankudy,4.Type3,provincial
14296,AL-HASANATH VIDYALAYA,KATTANKUDY,Eastern,51.Batticaloa,Batticaloa Central,Kaththankudy,4.Type3,provincial
14297,IYENERNY HISBULLAH VIDYALAYAM,ERAVUR,Eastern,51.Batticaloa,Batticaloa Central,Eravur Town,4.Type3,provincial
14298,MYLANKARACHCHI MALAIMAGAL VIDYALAYAM,"MYLANKARACHCHI, VAGANERI",Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,3.Type2,provincial
14300,PALAMUNAI ASHRAFF VIDYALAYAM,PALAMUNAI - ARAYAMPATHY,Eastern,51.Batticaloa,Batticaloa Central,Kaththankudy,3.Type2,provincial
14301,ARAYAMPATHI SIVAMANI VIDYALAYAM,"OLD KALMUNAI ROAD, ARAYAMPATHI 03",Eastern,51.Batticaloa,Batticaloa,Manmunai Pattu,4.Type3,provincial
14302,KANKEYANODAI IQRAH VIDYALAYAM,"KANKEYANODAI - 12, ARAYAMPATHY",Eastern,51.Batticaloa,Batticaloa Central,Kaththankudy,4.Type3,provincial
14303,PULAVARMANI PERIYA THAMBIPPILLAI VIDYALAYAM,"CURCH ROAD, KALUTHAVALAI-03",Eastern,51.Batticaloa,Paddrippu,Manmunai South & Eruvil Pattu,4.Type3,provincial
14304,KANNAKIPURAM VINAYAGAR VIDYALAYAM,"MAHILOOR, KALUWANCHIKUDY",Eastern,51.Batticaloa,Paddrippu,Manmunai South & Eruvil Pattu,3.Type2,provincial
14305,PALACHOLAI VIPULANANDAH VIDYALAYA,VANTHARUMOOLAI,Eastern,51.Batticaloa,Kalkudah,Eravur Pattu - II,4.Type3,provincial
14306,BADURIYANAGAR AL-MINA VIDYALAYA,"BADURIYANAGAR, MEERAVODAI",Eastern,51.Batticaloa,Batticaloa Central,Koralai Pattu West,4.Type3,provincial
14307,VALAICHENAI Y AHAMED VIDYALAYA,"JUMMA MOUSQUE ROAD, VALAICHENAI",Eastern,51.Batticaloa,Batticaloa Central,Koralai Pattu West,4.Type3,provincial
14308,JAYANTHIYAYA AHAMED HIRAS VIDYALAYAM,PUNANAI,Eastern,51.Batticaloa,Batticaloa Central,Koralai Pattu West,3.Type2,provincial
14309,PALAKKATTUWETTAI HISBULLAH VIDYALAYA,VAHANERY,Eastern,51.Batticaloa,Batticaloa Central,Koralai Pattu West,4.Type3,provincial
14310,PONDUGALCHENAI GANAPATHY VIDYALAYAM,KIRAN,Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,3.Type2,provincial
14311,KIRAN NEW COLONY SIVA VIDALAYAM,KIRAN,Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,4.Type3,provincial
14312,MYLAMPAVELY VIPULANANDA VIDYALAYAM,THANNAMUNAI,Eastern,51.Batticaloa,Batticaloa,Eravur Pattu - I (Chenkalady),3.Type2,provincial
14313,THAMARAIKERNY ZAHIR MOULANA VIDYALAYAM,ERAVUR,Eastern,51.Batticaloa,Batticaloa Central,Eravur Town,3.Type2,provincial
14314,CHENKALADY VIVEGANANDAH VIDYALAYA,CHENKALADY,Eastern,51.Batticaloa,Kalkudah,Eravur Pattu - II,3.Type2,provincial
14315,SINGARATHOPPU SARASWATHY VIDYALAYA,KALUWANKENRY - 02,Eastern,51.Batticaloa,Kalkudah,Eravur Pattu - II,4.Type3,provincial
14316,KAYANKUDAH KANNAKI VIDYALAYAM,PANKUDAVELY,Eastern,51.Batticaloa,Batticaloa West,Eravur Pattu - III,2.1C,provincial
14317,ERAVUR AL-ASHRAF VIDYALAYA,"HISBULLAH NAGAR, MICHNAGAR, ERAVUR",Eastern,51.Batticaloa,Batticaloa Central,Eravur Town,4.Type3,provincial
14318,IYANKERNY ABDUL CADER VIDYALAYA,"IYANKERNY, ERAVUR",Eastern,51.Batticaloa,Batticaloa Central,Eravur Town,4.Type3,provincial
14319,NAVARETN RAJAH VIDYALAYAM,ARAYAMPATHY EAST ARAYAMPATHY,Eastern,51.Batticaloa,Batticaloa,Manmunai Pattu,4.Type3,provincial
14320,VIDUTHIKKAL GTM SCHOOL,"VIDUTHIKKAL, KOKKADDICHOLAI",Eastern,51.Batticaloa,Batticaloa West,Manmunai South West,4.Type3,provincial
14321,VALKKADDU G.T.M.S.,"VALKKADDU, KOKKADDICHOLAI",Eastern,51.Batticaloa,Batticaloa West,Manmunai South West,4.Type3,provincial
14322,VILANTHODDAM G.T.M.S.,VAKKIYELLA,Eastern,51.Batticaloa,Paddrippu,Porativu Pattu,4.Type3,provincial
14323,THARMAPURAM THARMARETNAM VIDYALAYAM,KIRANKULAM-8 KIRANKULAM,Eastern,51.Batticaloa,Batticaloa,Manmunai Pattu,4.Type3,provincial
14324,KALUTHAVALAI VIVEKANANDA VIDYALAYAM,"BEACH ROAD, KALUTHAVALAI 04",Eastern,51.Batticaloa,Paddrippu,Manmunai South & Eruvil Pattu,4.Type3,provincial
14325,KAKITHANAGAR MILLATH VIDYALAYA,"KAKITHANAGAR, VAHANERI",Eastern,51.Batticaloa,Batticaloa Central,Koralai Pattu West,4.Type3,provincial
14326,KANCHIRANKUDAH KAMADCHI VIDYALAYAM,KANCHIRANKUDAH,Eastern,51.Batticaloa,Batticaloa West,Manmunai West,2.1C,provincial
14327,ASH-SHUHADHA VIDYALAYA,"F.C ROAD, KATTANKUDY 02",Eastern,51.Batticaloa,Batticaloa Central,Kaththankudy,4.Type3,provincial
14328,KALUWANCHIKUDY MARIYAMMAN VIDYALAYAM,"MARIYAMMAN KOVIL ROAD, KALUWANCHIKUDY",Eastern,51.Batticaloa,Paddrippu,Manmunai South & Eruvil Pattu,4.Type3,provincial
14329,THADDUMUNAI MANIKKA VINAYAGAR VIDYALAYAM,VAKARAI,Eastern,51.Batticaloa,Kalkudah,Koralai Pattu North,3.Type2,provincial
14330,MAVALAIYARU KAILEN VIDYALAYAM,MAVALAIYARU,Eastern,51.Batticaloa,Batticaloa West,Eravur Pattu - III,4.Type3,provincial
14331,SRI VELLIMALAIPPILLAYAR G.T.M.S.,"YOUTH FARM, 107/H,THUMBANKENY, THIKKODAI",Eastern,51.Batticaloa,Paddrippu,Porativu Pattu,4.Type3,provincial
14332,KACHCHAKODY SWAMI MALAI VIDYALAYA,"KACHCHAKODY SWAMIMALAI, KOKKADDICHOLAI",Eastern,51.Batticaloa,Batticaloa West,Manmunai South West,4.Type3,provincial
14333,KULUVINAMADU VINAYAGAR VIDYALAYAM,KOKKADDICHOLAI,Eastern,51.Batticaloa,Batticaloa West,Manmunai South West,4.Type3,provincial
14334,KARAVEDDIYARU VIJITHA VIDYALAYAM,KARAVEDDIYARU UNNICHCHAI,Eastern,51.Batticaloa,Batticaloa West,Manmunai West,4.Type3,provincial
14335,MULLAMUNAI MURUGAN VIDYALAYAM,MULLAMUNAI,Eastern,51.Batticaloa,Batticaloa West,Manmunai West,4.Type3,provincial
14336,RALODAI VALLUVAR VIDYALAYAM,MANKERNY,Eastern,51.Batticaloa,Kalkudah,Koralai Pattu North,4.Type3,provincial
14337,KOKUWIL TAMIL VIDYALAYAM,"KOKUWIL, MANKERNY",Eastern,51.Batticaloa,Kalkudah,Koralai Pattu North,4.Type3,provincial
14338,ERAVUR AMEER ALI VIDYALAYA,"HITHYATH NAGAR, ERAVUR",Eastern,51.Batticaloa,Batticaloa Central,Eravur Town,4.Type3,provincial
14339,MANCHANTHUDUVAI AMEER ALI VIDYALAYA,"NEW HILURIYA ROAD, MANCHANTHODUWAI, BATTICALOA",Eastern,51.Batticaloa,Batticaloa Central,Kaththankudy,4.Type3,provincial
14420,AYISHA MAHALIR MAHA VIDYALAYA,VALAICHENAI,Eastern,51.Batticaloa,Batticaloa Central,Koralai Pattu West,2.1C,provincial
14422,MUNAIKADU SARATHA VIDYALAYAM,MUNAIKADU NORTH,Eastern,51.Batticaloa,Batticaloa West,Manmunai South West,4.Type3,provincial
14423,MUTHALAIKUDAH JUNIOR SCHOOL,"MUTHALAIKUDAH, KOKKADDICHOLAI",Eastern,51.Batticaloa,Batticaloa West,Manmunai South West,4.Type3,provincial
14424,KATHIRAVELY VIGNESWARA JUNIOR SCHOOL,"TRINCO ROAD, KATHIRAVELY",Eastern,51.Batticaloa,Kalkudah,Koralai Pattu North,4.Type3,provincial
14425,OMADIYAMADU VELAMUGAN VIDYALAYAM,PUNANAI,Eastern,51.Batticaloa,Kalkudah,Koralai Pattu North,4.Type3,provincial
14426,PETHALAI CHANDRAKANTHAN VIDYALAYAM,"PETHALAI, VALAICHENAI",Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,4.Type3,provincial
14427,AKKURANAI BHARATHY VIDYALAYA,KIRAN,Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,3.Type2,provincial
14428,NEDIYAMADU G.T.M.S.,KALUWANKERNY - 01,Eastern,51.Batticaloa,Kalkudah,Eravur Pattu - II,4.Type3,provincial
14429,KARUWAKERNY VIGNESWARA JUNIOR SCHOOL,"KARUWAKERNY, VALAICHENAI",Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,4.Type3,provincial
14430,SANTHIVELY SITHY VINAYAGAR JUNIOR SCHOOL,SANTHYVELY,Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,4.Type3,provincial
14431,KANNANKUDAH KANNAKI VIDYALAYAM,KANNANKUDAH,Eastern,51.Batticaloa,Batticaloa West,Manmunai West,4.Type3,provincial
14432,MAHILAVADDAWAN KANTHAPODY VIDYALAYAM,MAHILAVADDAWAN,Eastern,51.Batticaloa,Batticaloa West,Manmunai West,4.Type3,provincial
14433,KARADIYANARU HINDU VIDYALAYAM,KARADIYANARU,Eastern,51.Batticaloa,Batticaloa West,Eravur Pattu - III,4.Type3,provincial
14434,AMPILANTHURAI JUNIOR SCHOOL,AMPILANTHURAI,Eastern,51.Batticaloa,Batticaloa West,Manmunai South West,4.Type3,provincial
14435,KUDIYIRUPPU KANISTA VIDYALAYAM,ARUMUKATHAN KUDIYIRUPPU THANNAMUNAI,Eastern,51.Batticaloa,Batticaloa,Eravur Pattu - I (Chenkalady),4.Type3,provincial
14436,ODDAMAVADI SHAREEF ALI VIDYALAYAM,ODDAMAVADI - 02,Eastern,51.Batticaloa,Batticaloa Central,Koralai Pattu West,4.Type3,provincial
14437,MEERAVODAI UTHUMAN VIDYALAYAM,"SCHOOL ROAD, MEERAVODAI, ODDAMAVADI",Eastern,51.Batticaloa,Batticaloa Central,Koralai Pattu West,4.Type3,provincial
14438,RUGAM SUBAIR HAJIYAR VIDYALAYA,"PUTHUR, RUGAM",Eastern,51.Batticaloa,Batticaloa Central,Eravur Town,3.Type2,provincial
14439,KATTANKUDY FATHIMA BALIKA VIDYALAYA,"BEACH ROAD, KATTANKUDY",Eastern,51.Batticaloa,Batticaloa Central,Kaththankudy,4.Type3,provincial
14440,JAMIULLAFIREEN VIDYALAYAM,KATTANKUDY,Eastern,51.Batticaloa,Batticaloa Central,Kaththankudy,4.Type3,provincial
14441,THURAINEELAVANAI SITHI VINAYAGAR VIDYALAYAM,THURAINEELAVANAI 05,Eastern,51.Batticaloa,Paddrippu,Manmunai South & Eruvil Pattu,4.Type3,provincial
14442,BASHEER SEGUDAWOOD VIDYALAYA,"MEERAKERNY, ERAVUR",Eastern,51.Batticaloa,Batticaloa Central,Eravur Town,4.Type3,provincial
14443,KURUMANVELY KANISTA VIDYALAYAM,"KURUMANVELY - 11, KALUWANCHIKUDY",Eastern,51.Batticaloa,Paddrippu,Manmunai South & Eruvil Pattu,4.Type3,provincial
14444,KALUTHAWALAI VIGNESHWARA VIDYALAYAM,KALUTHAWALAI - 01,Eastern,51.Batticaloa,Paddrippu,Manmunai South & Eruvil Pattu,4.Type3,provincial
14445,ODDAMAVADI DHARUL ULOOM VIDYALAYA,"JUMMAH MOSQUE ROAD, ODDAMAVADI-02",Eastern,51.Batticaloa,Batticaloa Central,Koralai Pattu West,4.Type3,provincial
14446,VALAICHENAI HAIRATH VIDYALAYAM,"HAIRATH 4TH CROSS, VALAICHENAI-05",Eastern,51.Batticaloa,Batticaloa Central,Koralai Pattu West,4.Type3,provincial
14447,ODDAMAVADI ZAHIRA VIDYALAYA,"HUTHA MASJITH ROAD, ODDAMAVADI 01",Eastern,51.Batticaloa,Batticaloa Central,Koralai Pattu West,4.Type3,provincial
14448,DR.BADIUDIN MAHMOOD VIDYALAYA,"THAIKKA ROAD, ERAVUR 01",Eastern,51.Batticaloa,Batticaloa Central,Eravur Town,4.Type3,provincial
14449,NAVATKADU NAMAGAL KANISTA VIDYALAYA,NAVATKADU,Eastern,51.Batticaloa,Batticaloa West,Manmunai West,4.Type3,provincial
14450,NAVALADY KANISHTA VIDYALAYA,NAVALADY BATTICALOA,Eastern,51.Batticaloa,Batticaloa,Manmunai North (Batticaloa),3.Type2,provincial
14451,KALASOORI VINAYAKAMOORTHY VIDYALAYA,"PALARSENAI, PANKUDAWELY",Eastern,51.Batticaloa,Batticaloa West,Eravur Pattu - III,4.Type3,provincial
14452,SWAMI AJARATMANANDAJI VIDYALAYA,PANKUDAVELY,Eastern,51.Batticaloa,Batticaloa West,Eravur Pattu - III,4.Type3,provincial
14453,DHARUSSALAM VIDYALAYAM,KATTANKUDY,Eastern,51.Batticaloa,Batticaloa Central,Kaththankudy,4.Type3,provincial
14454,KIRANKULAM VISHNU VIDYALAYA,KIRANKULAM,Eastern,51.Batticaloa,Batticaloa,Manmunai Pattu,4.Type3,provincial
14455,SIR RAZIK FAREED VIDYALAYAM,"SIHARAM JUMMAH MOSQUE ROAD, SIHARAM, ARAYAMPATHY.",Eastern,51.Batticaloa,Batticaloa Central,Kaththankudy,4.Type3,provincial
14456,SWAMI ATHMAGANANANTHA V.,"KARADIYANKULAM, KARADIYANARU",Eastern,51.Batticaloa,Batticaloa West,Eravur Pattu - III,4.Type3,provincial
14457,VALAICHENAI HINDU JUNIOR SCHOOL,"KALKUDAH ROAD, VALAICHENAI",Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,4.Type3,provincial
14458,SURAVANAIYADIYUTTU VINAYAKAR VIDYALAYAM,"SURAVANAIYADIYUTTU, THUMPANKERNY, PERIYAPORATHIVU",Eastern,51.Batticaloa,Paddrippu,Porativu Pattu,4.Type3,provincial
14459,MOHAIDEEN ABDUL CADAR VIDYALAYAM,"ARAFA JUMMAH MOSQUE, THANDIYADI, THIYAWATTAWAN",Eastern,51.Batticaloa,Batticaloa Central,Koralai Pattu West,4.Type3,provincial
14460,U.L. DAWOOD VIDYALAYAM,"193A, SAKKATH VILLAGE, MEERAKARNY, ERAVUR",Eastern,51.Batticaloa,Batticaloa Central,Eravur Town,4.Type3,provincial
14461,SRI SEELALANKARA SINHALA VIDYALAYA,"SRI VIVEKARAMAYA, WELLAWADIYA, KALKUDAH",Eastern,51.Batticaloa,Kalkudah,Koralai Pattu,3.Type2,provincial
15001,KEPPETIPOLA SECONDARY SCHOOL,MAHAOYA,Eastern,52.Ampara,Mahaoya,Mahaoya,1.1AB,provincial
15003,TEMPITIYA VIDYALAYA,TEMPITIYA MAHAOYA,Eastern,52.Ampara,Mahaoya,Mahaoya,3.Type2,provincial
15004,SERANKADA MAHA VIDYALAYA,SERANKADA,Eastern,52.Ampara,Mahaoya,Padiyatalawa,2.1C,provincial
15005,UNUWATHURABUBULA VIDYALAYA,UNUWATHURABUBULA MAHAOYA,Eastern,52.Ampara,Mahaoya,Mahaoya,3.Type2,provincial
15006,GALODE VIDYALAYA,GALODE PADIYATHALAWA,Eastern,52.Ampara,Mahaoya,Padiyatalawa,3.Type2,provincial
15007,KOMANA VIDYALAYA,DORAKUMBURA PADIYATHALAWA,Eastern,52.Ampara,Mahaoya,Padiyatalawa,3.Type2,provincial
15008,MIRISWATHTHA MAHA VIDYALAYA,KOLAMANTHALAWA PADIYATHALAWA,Eastern,52.Ampara,Mahaoya,Padiyatalawa,2.1C,provincial
15009,HARASGALA VIDYALAYA,HARASGALA MAHAOYA,Eastern,52.Ampara,Mahaoya,Mahaoya,3.Type2,provincial
15010,IDDAPOLA VIDYALAYA,IDDAPOLA MAHAOYA,Eastern,52.Ampara,Mahaoya,Mahaoya,3.Type2,provincial
15011,KEHELULLA VIDAYALAYA,KEHELULLA PADIYATHALAWA,Eastern,52.Ampara,Mahaoya,Padiyatalawa,3.Type2,provincial
15012,KUDAHARASGALA SECONDARY SCHOOL,KUDAHARASGALA MAHAOYA,Eastern,52.Ampara,Mahaoya,Mahaoya,2.1C,provincial
15013,NILOBA VIDYALAYA,NILOBA MAHAOYA,Eastern,52.Ampara,Mahaoya,Mahaoya,3.Type2,provincial
15014,PALLEGAMA VIDYALAYA,SERANKADA PADIYATHALAWA,Eastern,52.Ampara,Mahaoya,Padiyatalawa,4.Type3,provincial
15015,BEDIREKKA VIDYALAYA,BEDIREKKA MAHAOYA,Eastern,52.Ampara,Mahaoya,Mahaoya,3.Type2,provincial
15016,MARANGALA VIDYALAYA,DORAKUMBURA MARANGALA PADIYATHALAWA,Eastern,52.Ampara,Mahaoya,Padiyatalawa,3.Type2,provincial
15017,HOLIKE VIDYALAYA,HOLIKE PADIYATHALAWA,Eastern,52.Ampara,Mahaoya,Padiyatalawa,3.Type2,provincial
15018,MAHINDA RAJAPAKSHA VIDYALAYA,ARANTHALAWA MANGALAGAMA,Eastern,52.Ampara,Mahaoya,Mahaoya,4.Type3,provincial
15020,DAMBADENIYA VIDYALAYA,DAMBADENIYA MAHAOYA,Eastern,52.Ampara,Mahaoya,Mahaoya,3.Type2,provincial
15021,DEMODARA VIDYALAYA,SARANAGAMA PADIYATHALAWA,Eastern,52.Ampara,Mahaoya,Padiyatalawa,4.Type3,provincial
15022,POLLEBEDDA VIDYALAYA,POLLEBEDDA MAHAOYA,Eastern,52.Ampara,Mahaoya,Mahaoya,3.Type2,provincial
15023,WARAPITIYA VIDYALAYA,KEKIRIHENA MAHAOYA,Eastern,52.Ampara,Mahaoya,Mahaoya,2.1C,provincial
15024,ELLEGODA VIDAYALAYA,ELLEGODA MAHAOYA,Eastern,52.Ampara,Mahaoya,Mahaoya,4.Type3,provincial
